sku,store_view_code,attribute_set_code,product_type,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
T17D-1E5,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE PINK PANSY PRESTON PLAID,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,176,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12H-9PC,,Default,simple,base,13'' 2.0 SLEEVE FOR LAPTOP AND IPAD BLACK GLOSS ZEBRA,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,16,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12H-212,,Default,simple,base,13'' 2.0 SLEEVE FOR LAPTOP AND IPAD CARAMEL LEOPARD,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,29,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12H-6XJ,,Default,simple,base,13'' 2.0 SLEEVE FOR LAPTOP AND IPAD GREY TAR,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,24,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12H-7PB,,Default,simple,base,13'' 2.0 SLEEVE FOR LAPTOP AND IPAD WHITE BLACK CRAYON FLOWER,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-1G2,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE BERRYLICIOUS VINTAGE FRORAL CANVAS,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,115,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-008,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE BLACK,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,138,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-9XV,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE BLACK WHITE FLUORECENT PINK MISS ZEBRA,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,39,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-1F3,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE BLCK MULTI SHORT CIRCUIT,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,119,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-5KS,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE HIGH RISK RED,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,133,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-9RW,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE MAMMOTH BLUE,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,148,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-1G4,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE PINK PANSY MUTED SAFARI,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17C-1E5,,Default,simple,base,15'' 1.0 LAPTOP SLEEVE PINK PANSY PRESTON PLAID,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,24.95,19.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,126,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12G-9PC,,Default,simple,base,15'' 2.0 SLEEVE FOR LAPTOP AND IPAD BLACK GLOSS ZEBRA,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,6,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12G-212,,Default,simple,base,15'' 2.0 SLEEVE FOR LAPTOP AND IPAD CARAMEL LEOPARD,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12G-6XJ,,Default,simple,base,15'' 2.0 SLEEVE FOR LAPTOP AND IPAD GREY TAR,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,38,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T12G-7PB,,Default,simple,base,15'' 2.0 SLEEVE FOR LAPTOP AND IPAD WHITE BLACK CRAYON FLOWER,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,17,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T27A-9PC,,Default,simple,base,2.0 FOLIO FOR IPAD BLACK GLOSS ZEBRA,"Proteja su Ipad o Tablet con el JanSport Ipad Folio para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,54.95,36.5,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,11,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T27A-ZY1,,Default,simple,base,2.0 FOLIO FOR IPAD BLACK ONYX,"Proteja su Ipad o Tablet con el JanSport Ipad Folio para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,54.95,36.5,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T27A-212,,Default,simple,base,2.0 FOLIO FOR IPAD CARAMEL LEOPARD,"Proteja su Ipad o Tablet con el JanSport Ipad Folio para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,54.95,36.5,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T27A-ZM0,,Default,simple,base,2.0 FOLIO FOR IPAD FUN FLORAL ON DENIM,"Proteja su Ipad o Tablet con el JanSport Ipad Folio para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,54.95,36.5,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T27A-6XJ,,Default,simple,base,2.0 FOLIO FOR IPAD GREY TAR,"Proteja su Ipad o Tablet con el JanSport Ipad Folio para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.2,1,Taxable Goods,Not Visible Individually,54.95,36.5,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
